fips,pollutant,year,pred_wght,state_abbr,lat,lon
6097150800,o3,2013,46.62922779,CA,38.22704425,-122.6495064
6041119202,o3,2015,46.62915043,CA,37.95166781,-122.5244615
6013358000,o3,2007,46.62868486,CA,38.03417265,-122.2622254
6097150611,o3,2015,46.62861729,CA,38.2397177,-122.5934261
6085504601,o3,2000,46.62821799,CA,37.41603623,-122.0723403
6001450604,o3,2004,46.62813315,CA,37.68112469,-121.8841468
6085505700,o3,2001,46.62805216,CA,37.34315667,-121.943727
6085505402,o3,2000,46.62802022,CA,37.34666818,-121.9727039
6085507805,o3,2001,46.62781714,CA,37.33375848,-122.049287
6081600100,o3,2007,46.62776273,CA,37.68195556,-122.4040653
6085510803,o3,2014,46.62757177,CA,37.42052678,-122.1205536
6055200201,o3,2001,46.62756039,CA,38.29187605,-122.2975156
6001404400,o3,2004,46.62725922,CA,37.8446926,-122.2158551
6013340001,o3,2009,46.62714108,CA,37.92395626,-122.0686285
6081603802,o3,2014,46.62679057,CA,37.618182,-122.4346119
6097150702,o3,2015,46.62654785,CA,38.21741834,-122.6300088
6013383000,o3,2007,46.62646252,CA,37.91018678,-122.3119494
6085509403,o3,2013,46.62628543,CA,37.39810059,-122.0967532
6001436402,o3,2011,46.62620825,CA,37.66665271,-122.0434545
6095252704,o3,2013,46.62460533,CA,38.24956836,-122.0138097
6095252306,o3,2009,46.62410536,CA,38.26600751,-122.0645068
6013349000,o3,2005,46.62345344,CA,37.89022411,-122.1045851
6081609601,o3,2005,46.62328886,CA,37.49542717,-122.2811753
6085509302,o3,2014,46.62309187,CA,37.40977925,-122.0999849
6041101200,o3,2007,46.62308266,CA,38.10841812,-122.5525485
6001451501,o3,2010,46.62289578,CA,37.67598149,-121.7417624
6013307205,o3,2009,46.6228943,CA,37.99147833,-121.8353289
6095252605,o3,2009,46.62260252,CA,38.26656214,-122.0392449
6085512042,o3,2004,46.6220327,CA,37.26562999,-121.8137307
6013337100,o3,2000,46.62200994,CA,37.95831119,-122.0134359
6085506606,o3,2000,46.62161073,CA,37.29045697,-121.9701644
6001438300,o3,2013,46.62078405,CA,37.6281465,-122.088334
6013369002,o3,2007,46.6196606,CA,37.95718815,-122.3236005
6081609603,o3,2005,46.61952785,CA,37.48367352,-122.2745182
6013304004,o3,2005,46.61945425,CA,37.89969139,-121.608534
6085508800,o3,2014,46.61928359,CA,37.38526224,-122.0244185
6001450750,o3,2004,46.61920558,CA,37.70700998,-121.8630326
6081609602,o3,2009,46.61822058,CA,37.48946533,-122.2743695
6085503315,o3,2004,46.61786222,CA,37.31795827,-121.8021394
6085509303,o3,2014,46.61777064,CA,37.40629684,-122.0923716
6013352101,o3,2000,46.61768045,CA,37.84639841,-122.1137275
6097153001,o3,2015,46.61762,CA,38.45107455,-122.7378242
6001451506,o3,2010,46.61701858,CA,37.68240006,-121.7274337
6081613400,o3,2004,46.61672586,CA,37.40865509,-122.2639014
6001443102,o3,2001,46.61590336,CA,37.50734379,-121.9272282
6001400200,o3,2009,46.61570375,CA,37.8483,-122.2495643
6097151305,o3,2000,46.61541203,CA,38.34183761,-122.7062006
6013353001,o3,2000,46.61453397,CA,37.86101923,-122.1705021
6001438201,o3,2013,46.61423868,CA,37.62630253,-122.0765247
6013360101,o3,2015,46.61272797,CA,37.98123807,-122.287906
6097150303,o3,2013,46.61235122,CA,38.28943026,-122.5038127
6081603300,o3,2014,46.61116587,CA,37.58827606,-122.4870453
6085511702,o3,2004,46.61104255,CA,37.35354788,-122.0960917
6075021100,o3,2013,46.60952131,CA,37.75376883,-122.4296595
6095253108,o3,2000,46.60852189,CA,38.33965005,-121.9916169
6097153005,o3,2007,46.60849861,CA,38.43406112,-122.7744974
6081604200,o3,2012,46.60841624,CA,37.6313159,-122.4092175
6013360102,o3,2007,46.60792286,CA,37.96465046,-122.2688666
6001444500,o3,2000,46.60791053,CA,37.53408898,-122.0284565
6013352202,o3,2010,46.60788363,CA,37.8346281,-122.1429639
6001435102,o3,2011,46.60773373,CA,37.65516824,-122.0443103
6085512036,o3,2004,46.60747029,CA,37.24029586,-121.8102353
6085508101,o3,2000,46.60700358,CA,37.33088211,-122.0232307
6095252604,o3,2007,46.60614622,CA,38.26635242,-122.0487872
6001436000,o3,2001,46.60600516,CA,37.66886221,-122.1369857
6085509202,o3,2014,46.60544147,CA,37.40436931,-122.0839217
6001450605,o3,2005,46.60484195,CA,37.6724435,-121.8832288
6081611100,o3,2009,46.60467162,CA,37.45880604,-122.2508238
6001450607,o3,2010,46.60434563,CA,37.65774054,-121.8830143
6081611600,o3,2014,46.60434204,CA,37.4750985,-122.1702003
6001433103,o3,2015,46.60384827,CA,37.70982312,-122.138089
6081607000,o3,2004,46.60375828,CA,37.52694674,-122.3253878
6013345101,o3,2010,46.60323775,CA,37.73084609,-121.9378209
6001408400,o3,2001,46.60309883,CA,37.76482868,-122.1710837
6085504001,o3,2011,46.60286342,CA,37.35929885,-121.8275764
6013351200,o3,2010,46.60238224,CA,37.8687255,-122.1025791
6085505500,o3,2000,46.60183291,CA,37.34654948,-121.9633222
6085506605,o3,2000,46.60116194,CA,37.29695527,-121.9696349
6075010300,o3,2012,46.60100337,CA,37.80124182,-122.4151228
6075012602,o3,2015,46.60059766,CA,37.80460749,-122.4363829
6001451503,o3,2011,46.60058604,CA,37.6836868,-121.7485249
6085509201,o3,2013,46.59953939,CA,37.40027997,-122.0745158
6097150701,o3,2009,46.59932111,CA,38.23137817,-122.632074
6085503326,o3,2004,46.59897162,CA,37.32030081,-121.7730173
6085512001,o3,2010,46.59863293,CA,37.25801522,-121.7785598
6013373000,o3,2007,46.5985056,CA,37.94757628,-122.3532386
6095252108,o3,2007,46.5983885,CA,38.06030809,-122.1611795
6055201403,o3,2014,46.598367,CA,38.41776163,-122.21135
6097152906,o3,2000,46.59801744,CA,38.47202266,-122.7790311
6081613501,o3,2000,46.59770548,CA,37.47706991,-122.437468
6013360200,o3,2007,46.59744604,CA,37.96962557,-122.2953988
6085505500,o3,2015,46.59726679,CA,37.34654948,-121.9633222
6085511905,o3,2000,46.59714615,CA,37.21471985,-121.8581489
6085503707,o3,2001,46.59695178,CA,37.35822951,-121.852537
6081609300,o3,2001,46.59596489,CA,37.49062564,-122.2521029
6001440308,o3,2013,46.59582959,CA,37.5896831,-122.0277126
6013338203,o3,2009,46.59561345,CA,37.92497824,-122.0550971
6085503709,o3,2000,46.59548797,CA,37.36303015,-121.8604731
6001441924,o3,2013,46.59526818,CA,37.56412061,-121.9730789
6013304003,o3,2005,46.59501462,CA,37.90262467,-121.5939741
6081604800,o3,2007,46.59462981,CA,37.59969492,-122.3978138
6085503510,o3,2011,46.59391346,CA,37.34926019,-121.8199347
6085512037,o3,2004,46.59317281,CA,37.24093612,-121.8250965
6097150602,o3,2009,46.5924658,CA,38.24425788,-122.6082517
6013307204,o3,2009,46.59233421,CA,37.99458367,-121.8310265
6013311000,o3,2015,46.59189138,CA,38.02209766,-121.8956771
6075021600,o3,2001,46.59135996,CA,37.74525944,-122.4375417
6085506305,o3,2009,46.59119059,CA,37.30453784,-121.9715633
6097151000,o3,2011,46.59112931,CA,38.2494731,-122.6735312
6085510600,o3,2013,46.59001526,CA,37.4099525,-122.129633
6085506304,o3,2001,46.5895995,CA,37.31229806,-121.9710268
6013359105,o3,2007,46.5894782,CA,38.0143924,-122.2842812
6095251300,o3,2012,46.58936852,CA,38.1145631,-122.2358799
6095252912,o3,2000,46.58910364,CA,38.35738713,-121.9448373
6001442000,o3,2014,46.58903745,CA,37.5566542,-121.9445109
6095251902,o3,2001,46.58878603,CA,38.14802671,-122.2442707
6081610302,o3,2013,46.58862538,CA,37.49124654,-122.2042623
6081607900,o3,2001,46.58851955,CA,37.56087794,-122.2868108
6081606100,o3,2001,46.58830422,CA,37.57829308,-122.3173144
6041112100,o3,2001,46.58758012,CA,37.96148109,-122.522222
6081605000,o3,2009,46.58713126,CA,37.58404918,-122.389251
6085506606,o3,2009,46.58657229,CA,37.29045697,-121.9701644
6041101100,o3,2013,46.58500942,CA,38.11643433,-122.5250237
6097151309,o3,2000,46.58493901,CA,38.35718306,-122.6714335
6041126100,o3,2013,46.58466612,CA,37.90552963,-122.5384039
6001401600,o3,2012,46.58378951,CA,37.81668081,-122.2797013
6085511702,o3,2005,46.58360518,CA,37.35354788,-122.0960917
6085503336,o3,2011,46.58358216,CA,37.30766123,-121.8044588
6001428500,o3,2001,46.58352784,CA,37.76036817,-122.2588992
6001401300,o3,2015,46.58278954,CA,37.81650816,-122.2677367
6085504418,o3,2001,46.58276519,CA,37.4313836,-121.8808878
6081601603,o3,2010,46.58268531,CA,37.65467259,-122.4612391
6097150902,o3,2000,46.58228946,CA,38.24185884,-122.6523916
6085503511,o3,2004,46.58202199,CA,37.34267615,-121.8147847
6085506304,o3,2000,46.58193693,CA,37.31229806,-121.9710268
6013314200,o3,2007,46.58119148,CA,38.03482643,-121.9681856
6001450101,o3,2011,46.58110862,CA,37.70671913,-121.8857763
6095252604,o3,2009,46.58029507,CA,38.26635242,-122.0487872
6013345102,o3,2004,46.58000557,CA,37.74523643,-121.9487024
6075031000,o3,2001,46.57952819,CA,37.72860326,-122.4582942
6097150702,o3,2013,46.5793772,CA,38.21741834,-122.6300088
6085504506,o3,2011,46.57874946,CA,37.45201713,-121.9153363
6075012902,o3,2015,46.57855957,CA,37.80020533,-122.430753
6041104300,o3,2000,46.5784,CA,38.077,-122.512
6013352101,o3,2004,46.57813626,CA,37.84639841,-122.1137275
6095252606,o3,2013,46.57784124,CA,38.26488479,-122.0295528
6001983200,o3,2015,46.57768685,CA,37.79528481,-122.273037
6001436900,o3,2000,46.57657546,CA,37.66150318,-122.1099106
6001450744,o3,2005,46.57622202,CA,37.69633001,-121.8670708
6001432501,o3,2015,46.57566394,CA,37.71745282,-122.1662294
6085503703,o3,2009,46.57556249,CA,37.34550311,-121.8394369
6081603801,o3,2014,46.57533305,CA,37.61980339,-122.4289746
6097151503,o3,2009,46.57532562,CA,38.43165566,-122.6495795
6001435602,o3,2000,46.5751778,CA,37.68152648,-122.1067636
6081610601,o3,2013,46.57481919,CA,37.47194021,-122.2095466
6085510002,o3,2005,46.57477222,CA,37.34650307,-122.0713619
6081603700,o3,2010,46.57457808,CA,37.63232326,-122.4482845
6085504507,o3,2013,46.57441921,CA,37.43578105,-121.9130966
6085511200,o3,2014,46.57404768,CA,37.4509469,-122.1476832
6041103200,o3,2007,46.57386657,CA,38.10118835,-122.5825072
6013309000,o3,2015,46.57379975,CA,38.03316572,-121.8846579
6001432501,o3,2001,46.5736664,CA,37.71745282,-122.1662294
6001433102,o3,2015,46.57320619,CA,37.70124091,-122.1335768
6013352101,o3,2011,46.57272353,CA,37.84639841,-122.1137275
6081607701,o3,2001,46.57252238,CA,37.57077307,-122.3058037
6085512029,o3,2011,46.57240414,CA,37.24789602,-121.8158581
6055201402,o3,2009,46.57184225,CA,38.32096263,-122.2418551
6013350000,o3,2010,46.57146061,CA,37.88102587,-122.1323677
6001404400,o3,2005,46.57079492,CA,37.8446926,-122.2158551
6001440100,o3,2000,46.57059407,CA,37.5959445,-122.0016771
6001435400,o3,2015,46.57053984,CA,37.67371324,-122.0828479
6001404600,o3,2010,46.57015817,CA,37.82420914,-122.1927824
6097150607,o3,2015,46.57009346,CA,38.26965539,-122.635068
6075033204,o3,2007,46.57008872,CA,37.71915313,-122.4806718
6085511912,o3,2010,46.56994732,CA,37.20612132,-121.8342292
6081602500,o3,2010,46.56918262,CA,37.64023181,-122.4515055
6081610700,o3,2015,46.56866002,CA,37.4694024,-122.2194721
6085503803,o3,2011,46.56848361,CA,37.38286748,-121.8498032
6041103100,o3,2015,46.56834388,CA,38.10548659,-122.6104879
6097150602,o3,2015,46.56828895,CA,38.24425788,-122.6082517
6085511609,o3,2004,46.56784414,CA,37.43698637,-122.1802243
6075022901,o3,2015,46.56729679,CA,37.75107575,-122.4141153
6097151000,o3,2015,46.56717192,CA,38.2494731,-122.6735312
6085510001,o3,2004,46.5669724,CA,37.35862534,-122.0803241
6075033201,o3,2001,46.56654276,CA,37.72429794,-122.4799707
6095252502,o3,2015,46.56633987,CA,38.24698246,-122.0440268
6055200602,o3,2015,46.56613957,CA,38.33147919,-122.3003046
6041128200,o3,2000,46.56576862,CA,37.89279701,-122.5434636
6013367100,o3,2001,46.56555036,CA,37.97287223,-122.3317045
6001441923,o3,2007,46.56529017,CA,37.55218947,-121.9880978
6075016900,o3,2013,46.56476505,CA,37.7669815,-122.4324292
6095250501,o3,2007,46.56448131,CA,38.09431043,-122.2140005
6013325000,o3,2009,46.5644763,CA,37.93542247,-122.0746757
6013346204,o3,2010,46.56440692,CA,37.81662156,-121.9513498
6013359202,o3,2007,46.56380316,CA,37.98802653,-122.2712191
6001435102,o3,2009,46.56379121,CA,37.65516824,-122.0443103
6095252107,o3,2000,46.56377074,CA,38.06868419,-122.1563694
6081608800,o3,2010,46.5637491,CA,37.51702644,-122.3086197
6013313203,o3,2015,46.56293669,CA,38.01378901,-121.9299677
6001422800,o3,2009,46.56276831,CA,37.86669656,-122.2589805
6041133000,o3,2009,46.56245666,CA,38.14594768,-122.8084656
6081611200,o3,2004,46.56184649,CA,37.45632785,-122.2345471
6085506703,o3,2000,46.56164428,CA,37.26472963,-121.968003
6075021600,o3,2007,46.56160845,CA,37.74525944,-122.4375417
6001402600,o3,2007,46.56138271,CA,37.80477915,-122.2795917
6001430300,o3,2004,46.56134153,CA,37.71563621,-122.0816166
6013339001,o3,2004,46.56125175,CA,37.88816609,-122.0554262
6013353002,o3,2000,46.56087604,CA,37.87926611,-122.1678791
6001433600,o3,2000,46.56081828,CA,37.68565335,-122.1450134
6085507905,o3,2000,46.56041893,CA,37.30307118,-122.0287669
6085503213,o3,2009,46.56030663,CA,37.30147312,-121.8374352
6085506000,o3,2000,46.56015707,CA,37.33832757,-121.9617429
6041133000,o3,2000,46.55965899,CA,38.14594768,-122.8084656
6085506302,o3,2000,46.55940526,CA,37.30985492,-121.956476
6095252102,o3,2013,46.55891833,CA,38.0534308,-122.1437718
6085512022,o3,2011,46.55862482,CA,37.2548522,-121.8124542
6055201402,o3,2000,46.55754086,CA,38.32096263,-122.2418551
6095250200,o3,2001,46.55741708,CA,38.104723,-122.2098323
6085503401,o3,2009,46.55726836,CA,37.33276466,-121.839684
6013345204,o3,2010,46.55683528,CA,37.84438081,-122.0330814
6097152701,o3,2014,46.55666978,CA,38.5157823,-122.7586961
6081613000,o3,2009,46.5563329,CA,37.42430464,-122.2047484
6085503333,o3,2011,46.55613278,CA,37.30119588,-121.7882639
6085511707,o3,2000,46.5561211,CA,37.32645999,-122.1102277
6085508303,o3,2001,46.55606105,CA,37.34424438,-122.0462229
6001451701,o3,2011,46.55570474,CA,37.6716284,-121.7881854
6097151100,o3,2015,46.55540547,CA,38.26115556,-122.7333425
6085507401,o3,2000,46.55525793,CA,37.28863885,-122.0188263
6013306002,o3,2009,46.55523384,CA,38.00188325,-121.7684754
6085506102,o3,2000,46.55504772,CA,37.33027201,-121.971234
6055200203,o3,2001,46.55500076,CA,38.28680713,-122.2890513
6001451704,o3,2005,46.55434361,CA,37.6625007,-121.7883358
6013385200,o3,2015,46.55351515,CA,37.92720068,-122.3099636
6001436500,o3,2000,46.55228058,CA,37.65935739,-122.0708614
6085512030,o3,2011,46.55219545,CA,37.23269733,-121.8231643
6097150603,o3,2013,46.552134,CA,38.25207547,-122.6197935
6081601902,o3,2001,46.55188283,CA,37.66045331,-122.4370764
6041116000,o3,2009,46.55172511,CA,37.98052873,-122.5745016
6097153809,o3,2014,46.55141001,CA,38.53449929,-122.7884887
6085512043,o3,2011,46.55092325,CA,37.26187882,-121.8056267
6097150601,o3,2015,46.55082971,CA,38.23769239,-122.6126525
6055200201,o3,2007,46.55022357,CA,38.29187605,-122.2975156
6085508900,o3,2013,46.55008936,CA,37.39105615,-122.0076651
6041110100,o3,2013,46.55000043,CA,37.97762151,-122.5130053
6001437102,o3,2013,46.54891569,CA,37.62860786,-122.0990005
6013345203,o3,2005,46.5487581,CA,37.82011476,-122.006061
6075013102,o3,2015,46.54871429,CA,37.7928069,-122.4275025
6085500200,o3,2015,46.54803416,CA,37.34803741,-121.9011103
6085503509,o3,2004,46.54770611,CA,37.3493901,-121.8014762
6001436500,o3,2015,46.54720443,CA,37.65935739,-122.0708614
6001450743,o3,2010,46.54616179,CA,37.6920504,-121.8844199
6075016801,o3,2015,46.54518005,CA,37.77134208,-122.4297439
6013338101,o3,2000,46.54447912,CA,37.94879504,-122.0442106
6085506000,o3,2001,46.54443517,CA,37.33832757,-121.9617429
6097151203,o3,2011,46.54434589,CA,38.32448458,-122.6947768
6081612700,o3,2005,46.54427112,CA,37.44365463,-122.1876985
6001438400,o3,2013,46.54392849,CA,37.62137344,-122.0832402
6085504806,o3,2013,46.5435273,CA,37.39595065,-122.0017512
6085511914,o3,2005,46.54291363,CA,37.22962843,-121.8767701
6013310000,o3,2015,46.54289333,CA,38.02657281,-121.8897779
6055201101,o3,2007,46.54278241,CA,38.30760711,-122.3452169
6001408200,o3,2009,46.5426965,CA,37.77461263,-122.1762945
6085511907,o3,2005,46.54208714,CA,37.22115622,-121.856735
6085504101,o3,2004,46.54206335,CA,37.36876265,-121.8210597
6085505006,o3,2007,46.54141131,CA,37.4005521,-121.9236034
6085503325,o3,2011,46.54140544,CA,37.32035877,-121.7892131
6097153403,o3,2007,46.54117352,CA,38.38624042,-122.8098049
6001401400,o3,2007,46.5411296,CA,37.81989652,-122.2733352
6085511911,o3,2011,46.54083933,CA,37.22372572,-121.8469172
6085503804,o3,2011,46.54033606,CA,37.37678253,-121.8457647
6085512027,o3,2000,46.53968759,CA,37.25277248,-121.8599599
6001450604,o3,2005,46.53961837,CA,37.68112469,-121.8841468
6013346102,o3,2011,46.53932363,CA,37.85991119,-122.0076586
6013384000,o3,2007,46.5383503,CA,37.93371489,-122.3143889
6085511701,o3,2004,46.53809024,CA,37.37886973,-122.1315081
6013360102,o3,2015,46.53759982,CA,37.96465046,-122.2688666
6085503336,o3,2004,46.53725564,CA,37.30766123,-121.8044588
6001423601,o3,2001,46.5371838,CA,37.85889531,-122.2585208
6097153005,o3,2009,46.53716476,CA,38.43406112,-122.7744974
6001450751,o3,2010,46.53716378,CA,37.7145018,-121.8639485
6097150602,o3,2013,46.53681105,CA,38.24425788,-122.6082517
6085503510,o3,2004,46.53680756,CA,37.34926019,-121.8199347
6085506305,o3,2001,46.53544102,CA,37.30453784,-121.9715633
6081601605,o3,2010,46.53525122,CA,37.65737875,-122.4699937
6041115000,o3,2000,46.53437644,CA,37.99642013,-122.5773551
6085512032,o3,2010,46.5343442,CA,37.22656229,-121.7847223
6001423602,o3,2009,46.53365646,CA,37.86353893,-122.2587998
6001450102,o3,2004,46.53357986,CA,37.71662794,-121.8857093
6013384000,o3,2015,46.53345529,CA,37.93371489,-122.3143889
6085505006,o3,2014,46.5333089,CA,37.4005521,-121.9236034
6085502800,o3,2000,46.5330305,CA,37.25545931,-121.9221177
6013362000,o3,2007,46.53298153,CA,37.94462053,-122.3147922
6001435602,o3,2015,46.53246733,CA,37.68152648,-122.1067636
6075020300,o3,2013,46.53237663,CA,37.76508853,-122.4290422
6001404900,o3,2009,46.53212492,CA,37.8039301,-122.2216035
6075015500,o3,2015,46.53156212,CA,37.78544216,-122.432868
6001404101,o3,2001,46.53123254,CA,37.83035388,-122.2506647
6085512043,o3,2004,46.53107407,CA,37.26187882,-121.8056267
6097152903,o3,2015,46.53065469,CA,38.4589274,-122.7456162
6013321200,o3,2007,46.53060761,CA,37.98013557,-122.0726275
6095250502,o3,2007,46.5303452,CA,38.09296442,-122.2026525
6085506503,o3,2009,46.53028744,CA,37.28458311,-121.9542672
6013346101,o3,2011,46.53000169,CA,37.87302237,-122.0238791
6085512047,o3,2004,46.5297469,CA,37.2410889,-121.8445971
6013354002,o3,2014,46.52970141,CA,37.90041774,-122.1815659
6001451503,o3,2005,46.52950438,CA,37.6836868,-121.7485249
6095250103,o3,2001,46.52932311,CA,38.1164147,-122.2228281
6001405000,o3,2009,46.52931932,CA,37.80823769,-122.2256901
6001425101,o3,2015,46.52929311,CA,37.83825927,-122.3021955
6097153808,o3,2014,46.5292881,CA,38.54733298,-122.8123355
6001443322,o3,2001,46.52896817,CA,37.48236704,-121.9201769
6013359204,o3,2007,46.52798969,CA,38.00089611,-122.2678084
6001450101,o3,2010,46.52787188,CA,37.70671913,-121.8857763
6013360101,o3,2000,46.52770594,CA,37.98123807,-122.287906
6013345203,o3,2011,46.52759818,CA,37.82011476,-122.006061
6097150610,o3,2015,46.52744096,CA,38.2654451,-122.6398232
6085502604,o3,2009,46.52741037,CA,37.28215407,-121.9366058
6081602800,o3,2010,46.5271236,CA,37.65965029,-122.4830334
6013365003,o3,2001,46.52664523,CA,37.98422849,-122.3272819
6013359203,o3,2007,46.52564453,CA,38.00868195,-122.2554701
6085507002,o3,2010,46.52532914,CA,37.218946,-121.9624861
6097150601,o3,2009,46.52476442,CA,38.23769239,-122.6126525
6041102203,o3,2007,46.52441984,CA,38.1103008,-122.571708
6085506900,o3,2004,46.52310694,CA,37.23065241,-121.9292332
6013352102,o3,2011,46.52288974,CA,37.82689381,-122.119034
6041104300,o3,2015,46.5228,CA,38.077,-122.512
6085504505,o3,2013,46.52276347,CA,37.41006777,-121.9064233
6095252915,o3,2005,46.52271198,CA,38.32194812,-121.95534
6055200400,o3,2007,46.52244248,CA,38.30667551,-122.2717617
6085503324,o3,2011,46.52237886,CA,37.32761767,-121.7900731
6041127000,o3,2013,46.5221425,CA,37.90753381,-122.553392
6001432501,o3,2007,46.52143067,CA,37.71745282,-122.1662294
6001435900,o3,2000,46.52123818,CA,37.67466032,-122.1441187
6085503713,o3,2009,46.52116305,CA,37.36517764,-121.8415491
6041114200,o3,2000,46.52093097,CA,37.99699679,-122.5932656
6013306004,o3,2009,46.52031808,CA,38.00894609,-121.7898577
6095252605,o3,2013,46.5202269,CA,38.26656214,-122.0392449
6001441301,o3,2007,46.51989044,CA,37.56916452,-122.0046678
6097151602,o3,2007,46.51926877,CA,38.42831342,-122.5913691
6013351101,o3,2005,46.51925744,CA,37.85523481,-122.0677406
6085508102,o3,2001,46.51842821,CA,37.33101999,-122.0030816
6075020500,o3,2013,46.51832063,CA,37.75924383,-122.4371998
6001443322,o3,2007,46.51814637,CA,37.48236704,-121.9201769
6055201101,o3,2009,46.51795446,CA,38.30760711,-122.3452169
6013314103,o3,2000,46.51741466,CA,38.02986197,-121.9489347
6001451602,o3,2005,46.5170729,CA,37.67170476,-121.776098
6001450502,o3,2005,46.51683326,CA,37.71014949,-121.9516045
6085504314,o3,2009,46.51642043,CA,37.40165754,-121.8551429
6075020402,o3,2007,46.51631168,CA,37.75293035,-122.4436928
6085512031,o3,2010,46.51581754,CA,37.2315867,-121.8095715
6001451202,o3,2005,46.51572303,CA,37.72214689,-121.740161
6085504322,o3,2000,46.51481775,CA,37.38753262,-121.8936884
6085503329,o3,2005,46.5144204,CA,37.3116061,-121.7789385
6001443102,o3,2014,46.51417549,CA,37.50734379,-121.9272282
6095253206,o3,2005,46.513895,CA,38.3941284,-121.9717515
6097150901,o3,2013,46.51384513,CA,38.24313842,-122.6394095
6013308001,o3,2009,46.51367517,CA,37.99166185,-121.7971404
6081601501,o3,2001,46.51271045,CA,37.67505198,-122.4850808
6001437800,o3,2014,46.51267996,CA,37.6434127,-122.0687146
6081604600,o3,2014,46.51266656,CA,37.60035125,-122.4166048
6085508503,o3,2015,46.51214663,CA,37.35681179,-122.0270123
6085507600,o3,2005,46.51189905,CA,37.27008247,-122.0414659
6085500100,o3,2001,46.51188221,CA,37.35795805,-121.889664
6085507205,o3,2005,46.51140847,CA,37.25829989,-121.9823169
6001405902,o3,2007,46.5113774,CA,37.791,-122.2409245
6001401400,o3,2015,46.51110913,CA,37.81989652,-122.2733352
6085503804,o3,2009,46.51064151,CA,37.37678253,-121.8457647
6041132200,o3,2014,46.51040209,CA,38.08173749,-122.8505462
6001423800,o3,2010,46.51034827,CA,37.85477104,-122.2459176
6001440200,o3,2011,46.51031281,CA,37.60015361,-122.0224467
6055200703,o3,2015,46.51010604,CA,38.30970827,-122.3300194
6001404200,o3,2004,46.50982027,CA,37.83757801,-122.2296052
6001435300,o3,2000,46.50871478,CA,37.68099582,-122.0653487
6001430102,o3,2004,46.50862324,CA,37.72089991,-122.0495295
6001440336,o3,2013,46.50781808,CA,37.58228767,-122.0189325
6041107000,o3,2009,46.50779609,CA,38.03370923,-122.5590018
6013313205,o3,2015,46.50778747,CA,38.01729136,-121.9166908
6075022600,o3,2015,46.50771389,CA,37.75960939,-122.3895046
6041117000,o3,2009,46.50747115,CA,37.97459669,-122.5637539
6001451505,o3,2010,46.50722149,CA,37.68944675,-121.7251061
6081610500,o3,2013,46.50644757,CA,37.4790301,-122.2036621
6085504414,o3,2001,46.5057663,CA,37.44143303,-121.8975978
6097150603,o3,2015,46.50568033,CA,38.25207547,-122.6197935
6001437000,o3,2007,46.50549784,CA,37.64536415,-122.1002977
6001435700,o3,2015,46.50464208,CA,37.68021352,-122.1174569
6001451506,o3,2005,46.50356488,CA,37.68240006,-121.7274337
6001404200,o3,2000,46.50349934,CA,37.83757801,-122.2296052
6095252305,o3,2007,46.50345377,CA,38.24398007,-122.0952261
6041108100,o3,2009,46.50326528,CA,38.01539443,-122.5581619
6001421400,o3,2009,46.50236114,CA,37.88841689,-122.2707514
6001433400,o3,2007,46.50235624,CA,37.68736498,-122.1687052
6013362000,o3,2015,46.50199574,CA,37.94462053,-122.3147922
6097152502,o3,2009,46.50184252,CA,38.47748138,-122.6638476
6095252401,o3,2015,46.50175637,CA,38.25333295,-122.0580445
6001437300,o3,2014,46.50168724,CA,37.63598888,-122.0935069
6001402700,o3,2007,46.50092906,CA,37.81024207,-122.2773346
6097151503,o3,2007,46.50084406,CA,38.43165566,-122.6495795
6085509401,o3,2013,46.50067422,CA,37.4071425,-122.1137808
6001444601,o3,2000,46.50042548,CA,37.52897572,-122.0153728
6001430400,o3,2009,46.50028128,CA,37.71564101,-122.0940572
6041102100,o3,2009,46.50020235,CA,38.12588331,-122.5947612
6013383000,o3,2015,46.49984143,CA,37.91018678,-122.3119494
6085503329,o3,2004,46.49982843,CA,37.3116061,-121.7789385
6001443105,o3,2005,46.49926737,CA,37.52170658,-121.9301272
6041133000,o3,2007,46.49914867,CA,38.14594768,-122.8084656
6085508404,o3,2015,46.49886704,CA,37.36458403,-122.0416671
6081608400,o3,2001,46.49786516,CA,37.54552528,-122.2838705
6085511910,o3,2005,46.49737834,CA,37.21446798,-121.8706006
6001421600,o3,2004,46.49730624,CA,37.88350908,-122.2573893
6085503315,o3,2011,46.49630114,CA,37.31795827,-121.8021394
6013331000,o3,2009,46.49628441,CA,37.97659201,-122.0131547
6001450502,o3,2000,46.49525799,CA,37.71014949,-121.9516045
6055200202,o3,2007,46.49497665,CA,38.29429947,-122.2873393
6013387000,o3,2015,46.49470055,CA,37.91691923,-122.3068049
6081607600,o3,2001,46.4942585,CA,37.55941155,-122.3078992
6013360200,o3,2015,46.49396349,CA,37.96962557,-122.2953988
6013321102,o3,2009,46.49303371,CA,37.97577094,-122.0925854
6081613400,o3,2005,46.49226324,CA,37.40865509,-122.2639014
6085511911,o3,2004,46.49183575,CA,37.22372572,-121.8469172
6041132100,o3,2015,46.49182852,CA,37.9064846,-122.6856162
6081611800,o3,2007,46.49108928,CA,37.47605858,-122.1381656
6041133000,o3,2013,46.49106878,CA,38.14594768,-122.8084656
6085503323,o3,2011,46.49063262,CA,37.33392752,-121.791875
6085507600,o3,2004,46.4904833,CA,37.27008247,-122.0414659
6097150701,o3,2007,46.49028614,CA,38.23137817,-122.632074
